Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-08 13:30:00-04:00,554.8438110351562,556.3300170898438,554.614990234375,555.3400268554688,0,0.0,0.0
2023-08-08 14:30:00-04:00,555.5020141601562,557.239990234375,555.469970703125,556.8599853515625,77142,0.0,0.0
2023-08-08 15:30:00-04:00,556.822509765625,557.260009765625,555.9099731445312,556.1199951171875,167882,0.0,0.0
2023-08-09 09:30:00-04:00,557.97998046875,561.5198974609375,556.8099975585938,560.9000244140625,440901,0.0,0.0
2023-08-09 10:30:00-04:00,560.9299926757812,561.8699951171875,558.5599975585938,558.5599975585938,114348,0.0,0.0
2023-08-09 11:30:00-04:00,558.64501953125,560.1798706054688,558.1900024414062,559.6400146484375,90554,0.0,0.0
2023-08-09 12:30:00-04:00,559.6300048828125,561.3599853515625,558.9299926757812,561.2100219726562,98381,0.0,0.0
2023-08-09 13:30:00-04:00,561.2100219726562,561.5150146484375,560.3099975585938,561.0999755859375,72013,0.0,0.0
2023-08-09 14:30:00-04:00,561.1099853515625,562.0900268554688,560.469970703125,561.0819702148438,92748,0.0,0.0
2023-08-09 15:30:00-04:00,561.0800170898438,561.239990234375,558.8599853515625,559.739990234375,296607,0.0,0.0
2023-08-10 09:30:00-04:00,563.2000122070312,569.2100219726562,563.2000122070312,568.0800170898438,290367,0.0,0.0
2023-08-10 10:30:00-04:00,568.1300048828125,568.469970703125,563.9500122070312,564.7396850585938,139821,0.0,0.0
2023-08-10 11:30:00-04:00,564.8099975585938,565.8900146484375,561.64501953125,562.2249755859375,87076,0.0,0.0
2023-08-10 12:30:00-04:00,562.4600219726562,563.4475708007812,561.3300170898438,561.4500122070312,64134,0.0,0.0
2023-08-10 13:30:00-04:00,561.364990234375,563.0650024414062,560.7000122070312,562.1998901367188,105900,0.0,0.0
2023-08-10 14:30:00-04:00,562.3787841796875,563.4199829101562,562.0,562.2550048828125,89091,0.0,0.0
2023-08-10 15:30:00-04:00,562.1300048828125,562.3200073242188,561.010009765625,561.510009765625,151343,0.0,0.0
2023-08-11 09:30:00-04:00,560.3499755859375,564.8400268554688,559.0330200195312,564.4299926757812,205449,0.0,0.0
2023-08-11 10:30:00-04:00,564.4450073242188,564.9998779296875,561.2066040039062,562.1599731445312,137538,0.0,0.0
2023-08-11 11:30:00-04:00,562.3400268554688,563.219970703125,561.4000244140625,561.614990234375,77368,0.0,0.0
2023-08-11 12:30:00-04:00,561.6599731445312,562.219970703125,560.5465087890625,562.219970703125,75752,0.0,0.0
2023-08-11 13:30:00-04:00,562.5,562.6649780273438,560.8699951171875,562.31982421875,81041,0.0,0.0
2023-08-11 14:30:00-04:00,562.4099731445312,563.780029296875,562.2000122070312,563.3300170898438,88279,0.0,0.0
2023-08-11 15:30:00-04:00,563.1900024414062,563.719970703125,562.27001953125,563.0499877929688,193654,0.0,0.0
2023-08-14 09:30:00-04:00,564.77001953125,567.7100219726562,563.6099853515625,564.3079833984375,211476,0.0,0.0
2023-08-14 10:30:00-04:00,564.0599975585938,566.239990234375,564.0599975585938,565.219970703125,131715,0.0,0.0
2023-08-14 11:30:00-04:00,565.4000244140625,565.52001953125,562.7100219726562,563.3800048828125,95661,0.0,0.0
2023-08-14 12:30:00-04:00,563.4500122070312,563.719970703125,561.9199829101562,562.0349731445312,77582,0.0,0.0
2023-08-14 13:30:00-04:00,562.0399780273438,562.14990234375,561.0427856445312,561.5399169921875,84650,0.0,0.0
2023-08-14 14:30:00-04:00,561.4949951171875,561.780029296875,560.7899780273438,561.4349975585938,92523,0.0,0.0
2023-08-14 15:30:00-04:00,561.5150146484375,561.97998046875,560.4400024414062,561.4199829101562,177554,0.0,0.0
2023-08-15 09:30:00-04:00,561.0499877929688,565.1599731445312,560.7100219726562,561.0999755859375,135608,0.0,0.0
2023-08-15 10:30:00-04:00,561.0999755859375,561.4099731445312,558.2000122070312,560.239990234375,126444,0.0,0.0
2023-08-15 11:30:00-04:00,560.344970703125,561.4000244140625,559.5,560.6799926757812,136180,0.0,0.0
2023-08-15 12:30:00-04:00,560.8400268554688,561.510009765625,559.625,561.2999877929688,23659,0.0,0.0
2023-08-15 13:30:00-04:00,561.4630126953125,561.4630126953125,559.8400268554688,560.010009765625,69095,0.0,0.0
2023-08-15 14:30:00-04:00,560.4661865234375,561.6500244140625,559.52001953125,559.52001953125,98322,0.0,0.0
2023-08-15 15:30:00-04:00,559.8099975585938,560.469970703125,558.3900146484375,558.5499877929688,264152,0.0,0.0
2023-08-16 09:30:00-04:00,561.7000122070312,564.9500122070312,561.3800048828125,561.7899780273438,302561,0.0,0.0
2023-08-16 10:30:00-04:00,561.7100219726562,563.5313720703125,561.0999755859375,562.5,139214,0.0,0.0
2023-08-16 11:30:00-04:00,562.5399780273438,563.0900268554688,561.6699829101562,562.030029296875,113540,0.0,0.0
2023-08-16 12:30:00-04:00,562.0050048828125,562.6799926757812,560.3400268554688,560.5399780273438,99650,0.0,0.0
2023-08-16 13:30:00-04:00,560.7000122070312,562.6400146484375,560.25,562.114990234375,107338,0.0,0.0
2023-08-16 14:30:00-04:00,562.114990234375,562.9000244140625,559.739990234375,559.739990234375,123771,0.0,0.0
2023-08-16 15:30:00-04:00,559.8400268554688,560.10498046875,558.719970703125,558.8599853515625,223115,0.0,0.0
2023-08-17 09:30:00-04:00,559.469970703125,560.4199829101562,556.0800170898438,556.4326171875,282990,0.0,0.0
2023-08-17 10:30:00-04:00,556.4550170898438,556.6900024414062,551.0,552.0800170898438,192497,0.0,0.0
2023-08-17 11:30:00-04:00,552.2100219726562,554.969970703125,552.0,554.530029296875,153350,0.0,0.0
2023-08-17 12:30:00-04:00,554.625,555.0977783203125,552.5700073242188,552.739990234375,87576,0.0,0.0
2023-08-17 13:30:00-04:00,552.5800170898438,552.5800170898438,550.010009765625,550.4572143554688,145636,0.0,0.0
2023-08-17 14:30:00-04:00,550.4149780273438,550.4149780273438,545.0800170898438,546.239990234375,313546,0.0,0.0
2023-08-17 15:30:00-04:00,546.3699951171875,548.1900024414062,545.8099975585938,547.0399780273438,421483,0.0,0.0
2023-08-18 09:30:00-04:00,546.9199829101562,549.469970703125,543.5,546.2899780273438,323380,0.0,0.0
2023-08-18 10:30:00-04:00,546.3099975585938,547.0050048828125,545.0599975585938,546.1699829101562,139214,0.0,0.0
2023-08-18 11:30:00-04:00,545.8200073242188,547.5,545.02001953125,546.0449829101562,132355,0.0,0.0
2023-08-18 12:30:00-04:00,545.989990234375,546.2999877929688,543.9099731445312,544.6699829101562,111586,0.0,0.0
2023-08-18 13:30:00-04:00,544.8300170898438,545.8200073242188,543.8800048828125,544.2849731445312,105774,0.0,0.0
2023-08-18 14:30:00-04:00,544.280029296875,545.094970703125,543.1099853515625,543.5449829101562,225570,0.0,0.0
2023-08-18 15:30:00-04:00,543.4600219726562,545.739990234375,543.3599853515625,544.75,355384,0.0,0.0
2023-08-21 09:30:00-04:00,543.8599853515625,544.739990234375,540.5999755859375,541.010009765625,536022,0.0,0.0
2023-08-21 10:30:00-04:00,541.02001953125,542.255126953125,539.3504028320312,539.739990234375,163259,0.0,0.0
2023-08-21 11:30:00-04:00,539.5900268554688,540.0650024414062,536.2999877929688,537.5999755859375,166599,0.0,0.0
2023-08-21 12:30:00-04:00,537.77001953125,539.7999877929688,537.72998046875,539.3699951171875,114038,0.0,0.0
2023-08-21 13:30:00-04:00,539.3699951171875,542.7000122070312,539.1500244140625,542.3099975585938,115995,0.0,0.0
2023-08-21 14:30:00-04:00,542.4550170898438,544.3099975585938,542.3900146484375,543.780029296875,128370,0.0,0.0
2023-08-21 15:30:00-04:00,543.9600219726562,545.1500244140625,542.8200073242188,543.0700073242188,328646,0.0,0.0
2023-08-22 09:30:00-04:00,541.9600219726562,541.9600219726562,537.5599975585938,538.1699829101562,235702,0.0,0.0
2023-08-22 10:30:00-04:00,538.2899780273438,541.5999755859375,537.5,540.9299926757812,148483,0.0,0.0
2023-08-22 11:30:00-04:00,541.1375122070312,541.3599853515625,539.1400146484375,540.7100219726562,95607,0.0,0.0
