Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-08 13:30:00-04:00,237.85000610351562,238.375,237.30999755859375,238.3000030517578,0,0.0,0.0
2023-08-08 14:30:00-04:00,238.36000061035156,239.1999969482422,238.2324981689453,238.52000427246094,74562,0.0,0.0
2023-08-08 15:30:00-04:00,238.53500366210938,238.80999755859375,238.00999450683594,238.3300018310547,130473,0.0,0.0
2023-08-09 09:30:00-04:00,237.77999877929688,239.0850067138672,237.4199981689453,238.9499969482422,72189,0.0,0.0
2023-08-09 10:30:00-04:00,239.49000549316406,240.9600067138672,238.9600067138672,240.2100067138672,78987,0.0,0.0
2023-08-09 11:30:00-04:00,240.14500427246094,240.75999450683594,238.47999572753906,239.47000122070312,53462,0.0,0.0
2023-08-09 12:30:00-04:00,239.6199951171875,240.67999267578125,239.0800018310547,240.27999877929688,59165,0.0,0.0
2023-08-09 13:30:00-04:00,240.4199981689453,240.4199981689453,239.55999755859375,239.9499969482422,58252,0.0,0.0
2023-08-09 14:30:00-04:00,240.0399932861328,240.41000366210938,239.6999969482422,239.72000122070312,68622,0.0,0.0
2023-08-09 15:30:00-04:00,239.7100067138672,239.7899932861328,238.11500549316406,238.5399932861328,163048,0.0,0.0
2023-08-10 09:30:00-04:00,238.67999267578125,240.72000122070312,238.67999267578125,239.9949951171875,59856,0.0,0.0
2023-08-10 10:30:00-04:00,239.99000549316406,240.18499755859375,237.3300018310547,237.89999389648438,41128,0.0,0.0
2023-08-10 11:30:00-04:00,237.85000610351562,238.02999877929688,235.64999389648438,235.89419555664062,68938,0.0,0.0
2023-08-10 12:30:00-04:00,235.8800048828125,237.01499938964844,235.8249969482422,236.2449951171875,43307,0.0,0.0
2023-08-10 13:30:00-04:00,236.24000549316406,237.625,235.9499969482422,237.3300018310547,71598,0.0,0.0
2023-08-10 14:30:00-04:00,237.4727020263672,238.19000244140625,237.05999755859375,237.2404022216797,71849,0.0,0.0
2023-08-10 15:30:00-04:00,237.08999633789062,237.64999389648438,236.89500427246094,237.27999877929688,167409,0.0,0.0
2023-08-11 09:30:00-04:00,237.02999877929688,237.9600067138672,236.02999877929688,237.7899932861328,40295,0.0,0.0
2023-08-11 10:30:00-04:00,237.8300018310547,238.64999389648438,237.25,238.17999267578125,75070,0.0,0.0
2023-08-11 11:30:00-04:00,238.25,239.8800048828125,238.25,238.97000122070312,49593,0.0,0.0
2023-08-11 12:30:00-04:00,239.19000244140625,239.19000244140625,238.4199981689453,239.0800018310547,45689,0.0,0.0
2023-08-11 13:30:00-04:00,238.7899932861328,239.2100067138672,238.30999755859375,239.0449981689453,65332,0.0,0.0
2023-08-11 14:30:00-04:00,238.94000244140625,239.6999969482422,238.94000244140625,239.38999938964844,75315,0.0,0.0
2023-08-11 15:30:00-04:00,239.3800048828125,239.4600067138672,238.61000061035156,238.75999450683594,139521,0.0,0.0
2023-08-14 09:30:00-04:00,238.00999450683594,238.72000122070312,237.25,237.41000366210938,42736,0.0,0.0
2023-08-14 10:30:00-04:00,237.11000061035156,237.50999450683594,236.73500061035156,236.9499969482422,23970,0.0,0.0
2023-08-14 11:30:00-04:00,237.0800018310547,238.0,236.96240234375,237.40499877929688,27405,0.0,0.0
2023-08-14 12:30:00-04:00,237.1999969482422,238.2899932861328,237.08999633789062,237.85000610351562,24377,0.0,0.0
2023-08-14 13:30:00-04:00,237.80999755859375,237.8699951171875,237.25999450683594,237.4250030517578,30266,0.0,0.0
2023-08-14 14:30:00-04:00,237.42999267578125,237.5399932861328,236.63999938964844,237.02999877929688,53283,0.0,0.0
2023-08-14 15:30:00-04:00,237.02499389648438,237.55999755859375,236.89999389648438,237.1300048828125,102509,0.0,0.0
2023-08-15 09:30:00-04:00,235.94000244140625,235.94000244140625,232.23500061035156,232.677001953125,94252,0.0,0.0
2023-08-15 10:30:00-04:00,233.09500122070312,233.5500030517578,232.1699981689453,233.2550048828125,92523,0.0,0.0
2023-08-15 11:30:00-04:00,233.2949981689453,233.3699951171875,231.97999572753906,232.24000549316406,66115,0.0,0.0
2023-08-15 12:30:00-04:00,232.3000030517578,232.8867950439453,232.09500122070312,232.6199951171875,69161,0.0,0.0
2023-08-15 13:30:00-04:00,232.64999389648438,233.42999267578125,232.4550018310547,232.85000610351562,63952,0.0,0.0
2023-08-15 14:30:00-04:00,232.91000366210938,233.72000122070312,232.4810028076172,232.55499267578125,86968,0.0,0.0
2023-08-15 15:30:00-04:00,232.5,233.27999877929688,231.92999267578125,232.57000732421875,217392,0.0,0.0
2023-08-16 09:30:00-04:00,232.1699981689453,235.36000061035156,232.1699981689453,233.83999633789062,53448,0.0,0.0
2023-08-16 10:30:00-04:00,233.86000061035156,234.1300048828125,232.83999633789062,233.80999755859375,78143,0.0,0.0
2023-08-16 11:30:00-04:00,233.92950439453125,233.97000122070312,232.3800048828125,232.8000030517578,55644,0.0,0.0
2023-08-16 12:30:00-04:00,232.82000732421875,233.5,232.52999877929688,233.17999267578125,55528,0.0,0.0
2023-08-16 13:30:00-04:00,233.19000244140625,234.30999755859375,232.91000366210938,234.1199951171875,81723,0.0,0.0
2023-08-16 14:30:00-04:00,234.1300048828125,234.1699981689453,232.88999938964844,233.1199951171875,87576,0.0,0.0
2023-08-16 15:30:00-04:00,233.1199951171875,233.5500030517578,232.22999572753906,232.32000732421875,196586,0.0,0.0
2023-08-17 09:30:00-04:00,233.1300048828125,235.0500030517578,233.1300048828125,234.60000610351562,47986,0.0,0.0
2023-08-17 10:30:00-04:00,234.3000030517578,234.83999633789062,233.99000549316406,234.63499450683594,46576,0.0,0.0
2023-08-17 11:30:00-04:00,234.7899932861328,235.02999877929688,233.86500549316406,234.13999938964844,33953,0.0,0.0
2023-08-17 12:30:00-04:00,234.33999633789062,234.92999267578125,233.86000061035156,233.97999572753906,27308,0.0,0.0
2023-08-17 13:30:00-04:00,233.9600067138672,234.3699951171875,233.27000427246094,233.82000732421875,34344,0.0,0.0
2023-08-17 14:30:00-04:00,233.80999755859375,233.80999755859375,232.39999389648438,233.07000732421875,70555,0.0,0.0
2023-08-17 15:30:00-04:00,233.0749969482422,233.5749969482422,232.7100067138672,232.86000061035156,136316,0.0,0.0
2023-08-18 09:30:00-04:00,230.97000122070312,234.44000244140625,230.30999755859375,232.5050048828125,78249,0.0,0.0
2023-08-18 10:30:00-04:00,232.51499938964844,235.67999267578125,232.3699951171875,235.14999389648438,94318,0.0,0.0
2023-08-18 11:30:00-04:00,235.25,236.56500244140625,234.02999877929688,234.5800018310547,81665,0.0,0.0
2023-08-18 12:30:00-04:00,234.5399932861328,235.0,233.30999755859375,233.60000610351562,43211,0.0,0.0
2023-08-18 13:30:00-04:00,233.72999572753906,234.31500244140625,233.5,234.31500244140625,43783,0.0,0.0
2023-08-18 14:30:00-04:00,234.34500122070312,234.35499572753906,233.41000366210938,233.8350067138672,50909,0.0,0.0
2023-08-18 15:30:00-04:00,233.8300018310547,234.1199951171875,233.2899932861328,233.75999450683594,101238,0.0,0.0
2023-08-21 09:30:00-04:00,234.13999938964844,235.0,232.89999389648438,232.89999389648438,43585,0.0,0.0
2023-08-21 10:30:00-04:00,232.61000061035156,233.6300048828125,232.42999267578125,232.9499969482422,42168,0.0,0.0
2023-08-21 11:30:00-04:00,233.0800018310547,233.17999267578125,232.0532989501953,232.80999755859375,39066,0.0,0.0
2023-08-21 12:30:00-04:00,232.77999877929688,233.36000061035156,232.4499969482422,233.25799560546875,36186,0.0,0.0
2023-08-21 13:30:00-04:00,233.32000732421875,233.77999877929688,233.1199951171875,233.3800048828125,35368,0.0,0.0
2023-08-21 14:30:00-04:00,233.47500610351562,234.35000610351562,233.27499389648438,234.1999969482422,46951,0.0,0.0
